C,Gamma,AN,DI,FE,HA,NE,SA,SU
0.001,0.1,0.9090909090909091,1.0,1.0,0.9,1.0,0.9090909090909091,0.7692307692307693
10.0,0.01,1.0,1.0,0.9,0.9166666666666666,0.9090909090909091,0.8,0.9090909090909091
100.0,0.01,1.0,1.0,0.9,0.9166666666666666,0.9090909090909091,0.8,0.9090909090909091
1000.0,0.01,1.0,1.0,0.9,0.9166666666666666,0.9090909090909091,0.8,0.9090909090909091
1000.0,0.01,1.0,1.0,0.9,0.9166666666666666,0.9090909090909091,0.8,0.9090909090909091
10000.0,0.01,1.0,1.0,0.9,0.9166666666666666,0.9090909090909091,0.8,0.9090909090909091
100000.0,0.01,1.0,1.0,0.9,0.9166666666666666,0.9090909090909091,0.8,0.9090909090909091
